date,kinetic_score,narrative_volume,sentiment_score
2019-12-02,1,36,0.48011073391917425
2019-12-03,2,25,0.5281362222362511
2019-12-04,1,21,0.4106198131556493
2019-12-05,1,28,0.21780435826581895
2019-12-06,3,35,0.5305890228547826
2019-12-07,4,39,0.3094810153196425
2019-12-08,2,35,0.5535825238417569
2019-12-09,2,55,0.4226006918170696
2019-12-10,0,42,0.3244892250743364
2019-12-11,2,42,0.2983357450579209
2019-12-12,2,27,0.4790852800176707
2019-12-13,1,44,0.4069614523602984
2019-12-14,3,36,0.3503950213998226
2019-12-15,2,51,0.4694107630953358
2019-12-16,1,28,0.5181359510442948
2019-12-17,0,36,0.5038919185143734
2019-12-18,1,42,0.48752169571571624
2019-12-19,2,19,0.39153822693428003
2019-12-20,0,48,0.44726680658939066
2019-12-21,0,30,0.38322204435311136
2019-12-22,1,17,0.23792998473649338
2019-12-23,1,12,0.4000269823848369
2019-12-24,3,36,0.48829889847409286
2019-12-25,0,34,0.3389996428114073
2019-12-26,3,33,0.4501845955231006
2019-12-27,0,19,0.6224696649761109
2019-12-28,1,39,0.40757636666019564
2019-12-29,1,34,0.48295087355730093
2019-12-30,1,35,0.33699306609596424
2019-12-31,3,32,0.5257921849923619
2020-01-01,3,40,0.5795871781863015
